1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,,,,,,,,96,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,96
95,,,,,,,,,,,,,,,,,,,
,,,,,,,,,81,,,,,,,,,,
,,,,,,,77,,,,,,,,,,,,
,,,,,,,,,,,,,,70,,,,,
,,,,67,,,,,,,,,,,,,,,
,,,,,,,,,,65,,,,,,,,,
,,,,,,63,,,,,,,,,,,,,
,,,,,,,,,,,60,,,,,,,,
,,,,,,,,,,,,,55,,,,,,
,39,49,20,,26,,,,,,,36,,,18,11,42,32,
