1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
79,21,,,,,,,,,,,,,,,,,,
,,70,,,27,,,,,,,,,,,,,,
,,,84,,,,,,,,,,,,,,14,,
,,,,72,,,,,,,,,,,,,,,22
,,,,,,34,40,,,,,,,,,,,,
,,,,,,,,83,,,,,,,,,,,
,,,,,,,,,72,,,,,,,,,,
,,,,,,,,,,98,,,,,,,,,
,,,,,,,,,,,30,63,,,,,,,
,,,,,,,,,,,,,47,50,,,,,
,,,,,,,,,,,,,,,30,,,59,
,,,,,,,,,,,,,,,,73,,,
