1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,,,,30,4,,,33,,,,4,,5,,,3,,6
,,,,,,,,,,,,,,,50,,,,
,,,,,,,,,,,,,51,,,,,,
,55,,,,,,,,,,,,,,,,,,
,,,58,,,,,,,,,,,,,,,,
,,,,,,,61,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,68,,,
,,,,,,71,,,,,,,,,,,,,
,,,,,,,,,,,73,,,,,,,,
,,,,,,,,,85,,,,,,,,,,
,,,,,,,,,,,,,,,,,,85,
,,,,,,,,,,89,,,,,,,,,
,,90,,,,,,,,,,,,,,,,,
