1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
95,,,,,,,,,,,,,,,,,,,
,39,49,,,,,,,,,,,,,,,,,
,,,20,67,,,,,,,,,,,,,,,
,,,,,26,63,,,,,,,,,,,,,
,,,,,,,77,,,,,,,,,,,,
,,,,,,,,96,,,,,,,,,,,
,,,,,,,,,81,,,,,,,,,,
,,,,,,,,,,65,,,,,,,,,
,,,,,,,,,,,60,36,,,,,,,
,,,,,,,,,,,,,55,,,,,,
,,,,,,,,,,,,,,70,18,11,42,32,
,,,,,,,,,,,,,,,,,,,96
